sample,DF1,DF2,TDF2,CASCADE
1523,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1524,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1525,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1526,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1527,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1528,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1529,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1530,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1531,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1532,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1533,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1534,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1535,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1536,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1537,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1538,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1539,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1540,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1541,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1542,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1543,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1544,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1545,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1546,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1547,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1548,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1549,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1550,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1551,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1552,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1553,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1554,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1555,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1556,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1557,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1558,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1559,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1560,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1561,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1562,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1563,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1564,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1565,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1566,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1567,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1568,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1569,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1570,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1571,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1572,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1573,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1574,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1575,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1576,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1577,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1578,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1579,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1580,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1581,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1582,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1583,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1584,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1585,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1586,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1587,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1588,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1589,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1590,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1591,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1592,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1593,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1594,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1595,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1596,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1597,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1598,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1599,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1600,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1601,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1602,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1603,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1604,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1605,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1606,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1607,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1608,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1609,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1610,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1611,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1612,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1613,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1614,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1615,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1616,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1617,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1618,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1619,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1620,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1621,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1622,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1623,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1624,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1625,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1626,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1627,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1628,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1629,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1630,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1631,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1632,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1633,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1634,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1635,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1636,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1637,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1638,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1639,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1640,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1641,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1642,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1643,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1644,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1645,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1646,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1647,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1648,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1649,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1650,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1651,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1652,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1653,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1654,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1655,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1656,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1657,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1658,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1659,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1660,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1661,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1662,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1663,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1664,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1665,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1666,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1667,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1668,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1669,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1670,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1671,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1672,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1673,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1674,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1675,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1676,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1677,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1678,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1679,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1680,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1681,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1682,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1683,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1684,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1685,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1686,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1687,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1688,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1689,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1690,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1691,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1692,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1693,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1694,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1695,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1696,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1697,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1698,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1699,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1700,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1701,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1702,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1703,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1704,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1705,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1706,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1707,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1708,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1709,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1710,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1711,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1712,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1713,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1714,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1715,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1716,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1717,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1718,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1719,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1720,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1721,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1722,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1723,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1724,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1725,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1726,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1727,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1728,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1729,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1730,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1731,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1732,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1733,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1734,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1735,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1736,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1737,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1738,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1739,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1740,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1741,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1742,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1743,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1744,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1745,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1746,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1747,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1748,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1749,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1750,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1751,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1752,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1753,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1754,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1755,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1756,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1757,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1758,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1760,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1761,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1762,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1763,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1764,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1765,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1766,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1767,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1768,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1769,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1770,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1771,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1772,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1773,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1774,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1775,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1776,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1777,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1778,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1779,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1780,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1781,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1782,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1783,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1784,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1785,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1786,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1787,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1788,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1789,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1790,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1791,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1792,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1793,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1794,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1795,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1796,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1797,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1798,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1799,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1800,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1801,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1802,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1803,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1804,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1805,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1806,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1807,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1808,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1809,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1810,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1811,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1812,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1813,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1814,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1815,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1816,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1817,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1818,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1819,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1820,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1821,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1822,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1823,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1824,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1825,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1826,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1827,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1828,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1829,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1830,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1831,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1832,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1833,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1834,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1835,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1836,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1837,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1838,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1839,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1840,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1841,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1842,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1843,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1844,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1845,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1846,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1847,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1848,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1849,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
