sample,DF1,DF2,TDF2,CASCADE
1425,0.0000000001,0.0000000001,0.0000000001,0.0000000001
1426,0.0000000001,0.0000000001,0.0000000001,0.0000000001
1427,0.0000000001,0.0000000001,0.0000000001,0.0000000001
1428,0.0000000001,0.0000000001,0.0000000001,0.0000000001
1429,0.0000000001,0.0000000001,0.0000000001,0.0000000001
1430,0.0000000001,0.0000000001,0.0000000001,0.0000000001
1431,0.0000000001,0.0000000001,0.0000000001,0.0000000001
1432,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1433,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1434,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1435,-0.0000000001,-0.0000000001,-0.0000000001,-0.0000000001
1436,-0.0000000001,-0.0000000001,-0.0000000001,-0.0000000001
1437,-0.0000000001,-0.0000000001,-0.0000000001,-0.0000000001
1438,-0.0000000001,-0.0000000001,-0.0000000001,-0.0000000001
1439,-0.0000000001,-0.0000000001,-0.0000000001,-0.0000000001
1440,-0.0000000001,-0.0000000001,-0.0000000001,-0.0000000001
1441,-0.0000000001,-0.0000000001,-0.0000000001,-0.0000000001
1442,-0.0000000001,-0.0000000001,-0.0000000001,-0.0000000001
1443,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1444,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1445,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1446,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1447,0.0000000001,0.0000000001,0.0000000001,0.0000000001
1448,0.0000000001,0.0000000001,0.0000000001,0.0000000001
1449,0.0000000001,0.0000000001,0.0000000001,0.0000000001
1450,0.0000000001,0.0000000001,0.0000000001,0.0000000001
1451,0.0000000001,0.0000000001,0.0000000001,0.0000000001
1452,0.0000000001,0.0000000001,0.0000000001,0.0000000001
1453,0.0000000001,0.0000000001,0.0000000001,0.0000000001
1454,0.0000000001,0.0000000001,0.0000000001,0.0000000001
1455,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1456,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1457,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1458,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1459,-0.0000000001,-0.0000000001,-0.0000000001,-0.0000000001
1460,-0.0000000001,-0.0000000001,-0.0000000001,-0.0000000001
1461,-0.0000000001,-0.0000000001,-0.0000000001,-0.0000000001
1462,-0.0000000001,-0.0000000001,-0.0000000001,-0.0000000001
1463,-0.0000000001,-0.0000000001,-0.0000000001,-0.0000000001
1464,-0.0000000001,-0.0000000001,-0.0000000001,-0.0000000001
1465,-0.0000000001,-0.0000000001,-0.0000000001,-0.0000000001
1466,-0.0000000001,-0.0000000001,-0.0000000001,-0.0000000001
1467,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1468,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1469,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1470,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1471,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1472,0.0000000001,0.0000000001,0.0000000001,0.0000000001
1473,0.0000000001,0.0000000001,0.0000000001,0.0000000001
1474,0.0000000001,0.0000000001,0.0000000001,0.0000000001
1475,0.0000000001,0.0000000001,0.0000000001,0.0000000001
1476,0.0000000001,0.0000000001,0.0000000001,0.0000000001
1477,0.0000000001,0.0000000001,0.0000000001,0.0000000001
1478,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1479,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1480,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1481,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1482,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1483,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1484,-0.0000000001,-0.0000000001,-0.0000000001,-0.0000000001
1485,-0.0000000001,-0.0000000001,-0.0000000001,-0.0000000001
1486,-0.0000000001,-0.0000000001,-0.0000000001,-0.0000000001
1487,-0.0000000001,-0.0000000001,-0.0000000001,-0.0000000001
1488,-0.0000000001,-0.0000000001,-0.0000000001,-0.0000000001
1489,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1490,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1491,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1492,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1493,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1494,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1495,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1496,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1497,0.0000000001,0.0000000001,0.0000000001,0.0000000001
1498,0.0000000001,0.0000000001,0.0000000001,0.0000000001
1499,0.0000000001,0.0000000001,0.0000000001,0.0000000001
1500,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1501,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1502,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1503,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1504,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1505,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1506,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1507,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1508,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1509,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1510,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1511,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1512,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1513,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1514,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1515,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1516,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1517,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1518,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1519,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1520,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1521,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1522,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1523,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1524,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1525,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1526,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1527,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1528,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1529,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1530,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1531,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1532,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1533,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1534,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1535,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1536,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1537,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1538,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1539,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1540,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1541,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1542,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1543,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1544,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1545,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1546,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1547,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1548,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1549,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1550,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1551,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1552,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1553,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1554,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1555,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1556,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1557,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1558,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1559,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1560,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1561,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1562,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1563,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1564,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1565,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1566,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1567,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1568,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1569,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1570,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1571,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1572,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1573,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1574,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1575,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1576,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1577,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1578,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1579,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1580,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1581,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1582,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1583,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1584,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1585,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1586,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1587,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1588,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1589,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1590,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1591,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1592,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1593,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1594,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1595,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1596,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1597,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1598,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1599,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1600,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1601,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1602,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1603,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1604,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1605,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1606,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1607,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1608,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1609,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1610,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1611,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1612,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1613,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1614,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1615,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1616,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1617,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1618,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1619,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1620,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1621,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1622,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1623,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1624,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1625,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1626,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1627,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1628,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1629,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1630,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1631,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1632,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1633,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1634,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1635,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1636,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1637,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1638,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1639,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1640,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1641,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1642,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1643,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1644,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1645,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1646,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1647,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1648,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1649,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1650,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1651,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1652,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1653,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1654,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1655,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1656,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1657,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1658,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1659,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1660,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1661,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1662,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1663,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1664,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1665,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1666,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1667,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1668,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1669,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1670,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1671,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1672,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1673,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1674,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1675,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1676,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1677,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1678,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1679,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1680,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1681,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1682,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1683,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1684,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1685,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1686,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1687,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1688,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1689,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1690,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1691,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1692,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1693,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1694,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1695,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1696,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1697,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1698,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1699,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1700,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1701,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1702,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1703,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1704,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1705,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1706,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1707,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1708,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1709,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1710,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1711,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1712,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1713,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1714,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1715,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1716,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1717,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1718,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1719,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1720,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1721,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1722,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1723,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1724,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1725,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1726,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1727,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1728,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1729,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1730,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1731,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1732,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1733,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1734,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1735,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1736,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1737,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1738,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1739,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1740,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1741,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1742,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1743,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1744,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1745,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1746,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1747,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1748,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1749,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1750,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
1751,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
